id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_id,loan_status,term,sub_grade,verification_status,addr_state
53263190.0,2350.0,2098.2142857142853,2350.0,2098.2142857142853,0.19190000000000002,86.37,77.11607142857143,531.36,474.4285714285714,1.12,6,1,36,E3,0,2
53272250.0,25000.0,22321.42857142857,25000.0,22321.42857142857,686165.2,770.68,688.1071428571428,4595.85,4103.4375,1.12,6,1,36,A3,1,4
53272303.0,25000.0,22321.42857142857,25000.0,22321.42857142857,686165.2,68616520.0,61264749.99999999,4509.83,4026.633928571428,1.12,6,1,36,A1,0,2
53272657.0,28000.0,24999.999999999996,28000.0,24999.999999999996,686165.2,863.16,770.6785714285713,5157.52,4604.928571428572,1.12,6,1,36,A3,1,3
53282173.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,333.53,297.79464285714283,2037.65,1819.330357142857,1.12,6,1,36,C1,1,4
53282222.0,1000.0,909.090909090909,1000.0,909.090909090909,0.1699,35.65,32.40909090909091,247.66,225.14545454545453,1.1,5,1,36,D3,0,3
53282469.0,68616520.0,62378654.54545454,35000.0,31818.181818181816,0.1333,802.29,729.3545454545454,5564.19,5058.354545454545,1.1,5,1,60,C3,1,1
53292349.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,208.41,186.0803571428571,1245.37,1111.9374999999998,1.12,6,1,60,B2,0,3
53302121.0,12000.0,10909.090909090908,12000.0,10909.090909090908,686165.2,382.55,347.77272727272725,2289.19,2081.081818181818,1.1,5,1,36,B2,1,4
53302606.0,6000.0,5454.545454545454,6000.0,5454.545454545454,686165.2,185.98,169.07272727272726,1113.46,1012.2363636363635,1.1,5,1,60,A4,1,1
53302993.0,17000.0,15178.571428571428,17000.0,15178.571428571428,686165.2,380.66,339.875,2272.35,2028.8839285714282,1.12,6,1,60,C1,1,0
53322136.0,18000.0,16071.42857142857,18000.0,16071.42857142857,686165.2,593.83,530.2053571428571,3539.92,3160.642857142857,1.12,6,1,36,B5,1,2
53322294.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,312.86,279.3392857142857,1872.78,1672.1249999999998,1.12,6,1,36,A5,1,2
53322319.0,10000.0,9090.90909090909,10000.0,9090.90909090909,0.1561,349.65,317.8636363636363,2430.21,2209.281818181818,1.1,5,1,36,D1,1,1
53332320.0,18000.0,16071.42857142857,18000.0,16071.42857142857,0.1399,615.11,549.2053571428571,3676.67,3282.741071428571,1.12,6,1,36,C4,1,3
53332489.0,14400.0,12857.142857142855,14400.0,12857.142857142855,686165.2,300.11,267.9553571428571,1793.32,1601.1785714285713,1.12,6,1,60,B2,1,4
53332778.0,11000.0,9821.42857142857,11000.0,9821.42857142857,0.1561,265.23,236.8125,1581.84,1412.3571428571427,1.12,6,1,60,D1,1,2
53352429.0,9000.0,8035.714285714285,9000.0,8035.714285714285,686165.2,282.78,252.4821428571428,1692.59,1511.241071428571,1.12,6,1,36,B1,0,3
53372745.0,8000.0,7272.727272727272,8000.0,7272.727272727272,686165.2,263.93,239.93636363636364,68616520.0,62378654.54545454,1.1,5,1,36,B5,0,3
53382183.0,19000.0,16964.285714285714,19000.0,16964.285714285714,0.1465,448.53,400.4732142857142,2675.72,2389.0357142857138,1.12,6,1,60,C5,1,2
53392545.0,12000.0,10714.285714285714,12000.0,10714.285714285714,0.17859999999999998,303.81,271.25892857142856,1810.95,1616.9196428571427,1.12,6,1,60,D5,0,3
53392547.0,68616520.0,61264749.99999999,27000.0,24107.142857142855,686165.2,824.34,736.0178571428571,5006.88,4470.428571428571,1.12,6,1,36,A2,1,2
53392801.0,12000.0,10909.090909090908,12000.0,10909.090909090908,686165.2,377.04,342.76363636363635,2272.34,2065.763636363636,1.1,5,1,60,B1,1,1
53402168.0,20000.0,17857.142857142855,20000.0,17857.142857142855,0.1655,492.23,439.4910714285714,2934.99,2620.5267857142853,1.12,6,1,60,D2,1,2
53402812.0,24700.0,22053.571428571428,1000.0,892.8571428571428,0.1855,634.64,566.6428571428571,3782.39,3377.133928571428,1.12,6,1,60,E2,1,4
53413118.0,25000.0,22321.42857142857,25000.0,22321.42857142857,0.1999,68616520.0,61264749.99999999,3917.73,3497.9732142857138,1.12,6,1,60,E4,1,1
53413664.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,318.79,284.63392857142856,1907.65,1703.2589285714284,1.12,6,1,36,B2,1,0
53424215.0,6500.0,5803.571428571428,6500.0,5803.571428571428,686165.2,218.05,194.6875,1317.04,1175.9285714285713,1.12,6,1,36,C2,1,2
53424320.0,9600.0,8571.42857142857,9600.0,8571.42857142857,686165.2,306.04,273.25,1863.51,1663.8482142857142,1.12,6,1,36,B2,0,4
53444302.0,5000.0,4464.285714285714,5000.0,4464.285714285714,686165.2,156.43,139.66964285714286,936.39,836.0624999999999,1.12,6,1,36,A5,0,2
53444736.0,30000.0,26785.714285714283,30000.0,26785.714285714283,686165.2,610.88,545.4285714285713,3651.65,3260.4017857142853,1.12,6,1,60,B1,1,3
53464874.0,2800.0,2499.9999999999995,2800.0,2499.9999999999995,0.1699,99.82,89.12499999999999,596.28,532.3928571428571,1.12,6,1,36,D3,0,3
53484646.0,21275.0,18995.535714285714,21275.0,18995.535714285714,0.19190000000000002,554.12,494.74999999999994,3279.36,2928.0,1.12,6,1,60,E3,1,2
53504122.0,12000.0,10714.285714285714,12000.0,10714.285714285714,686165.2,382.55,341.5625,2283.07,2038.455357142857,1.12,6,1,36,B2,0,4
53504538.0,7500.0,6696.428571428571,7500.0,6696.428571428571,686165.2,250.15,223.34821428571428,1490.66,1330.9464285714284,1.12,6,1,36,C1,1,1
53504725.0,11000.0,9821.42857142857,11000.0,9821.42857142857,686165.2,339.1,302.7678571428571,2030.39,1812.8482142857142,1.12,6,1,36,A5,0,1
53504794.0,11000.0,9821.42857142857,11000.0,9821.42857142857,686165.2,335.84,299.85714285714283,2011.23,1795.7410714285713,1.12,6,1,36,A2,1,1
53514256.0,12800.0,11428.571428571428,12800.0,11428.571428571428,686165.2,429.38,383.37499999999994,68616520.0,61264749.99999999,1.12,6,1,36,C2,0,2
53514567.0,19000.0,16964.285714285714,19000.0,16964.285714285714,686165.2,580.09,517.9375,3520.05,3142.901785714286,1.12,6,1,36,A5,0,2
53524575.0,4475.0,3995.5357142857138,4475.0,3995.5357142857138,0.19190000000000002,164.47,146.84821428571428,4486.32,4005.6428571428564,1.12,6,1,36,E3,0,4
53524812.0,13000.0,11607.142857142857,13000.0,11607.142857142857,686165.2,402.95,359.77678571428567,2412.46,2153.9821428571427,1.12,6,1,36,A4,0,1
53534230.0,17000.0,15178.571428571428,17000.0,15178.571428571428,0.17859999999999998,613.4,547.6785714285713,3731.0,3331.2499999999995,1.12,6,1,36,D5,1,4
53534503.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,301.15,268.8839285714285,1803.94,1610.6607142857142,1.12,6,1,60,A1,1,2
53534543.0,11750.0,10491.071428571428,11750.0,10491.071428571428,686165.2,418.87,373.9910714285714,2083.26,1860.0535714285716,1.12,6,1,36,D3,1,4
53544627.0,16000.0,14285.714285714284,16000.0,14285.714285714284,686165.2,500.58,446.9464285714285,2996.47,2675.419642857142,1.12,6,0,36,A5,0,3
53544771.0,14000.0,12499.999999999998,14000.0,12499.999999999998,686165.2,285.08,254.53571428571425,1697.76,1515.8571428571427,1.12,6,1,60,B1,1,1
53554779.0,2400.0,2142.8571428571427,2400.0,2142.8571428571427,0.1399,82.02,73.23214285714285,68616520.0,61264749.99999999,1.12,6,1,36,C4,0,2
53564140.0,25000.0,22321.42857142857,25000.0,22321.42857142857,0.1855,642.34,573.5178571428571,3828.28,3418.1071428571427,1.12,6,1,60,E2,1,4
53564392.0,23000.0,20535.714285714283,23000.0,20535.714285714283,0.20989999999999998,622.1,555.4464285714286,3705.78,3308.7321428571427,1.12,6,1,60,E5,1,2
53564606.0,3200.0,2857.142857142857,3200.0,2857.142857142857,0.1399,109.36,97.64285714285714,653.67,583.6339285714284,1.12,6,1,36,C4,1,2
53564650.0,15600.0,13928.571428571428,15600.0,13928.571428571428,686165.2,339.11,302.7767857142857,2400.14,2142.9821428571427,1.12,6,1,60,B4,1,4
53574810.0,35000.0,31249.999999999996,35000.0,31249.999999999996,0.1655,861.4,769.1071428571428,35434.44,31637.892857142855,1.12,6,1,60,D2,1,1
53574935.0,25000.0,22321.42857142857,1000.0,892.8571428571428,0.1757,629.01,561.6160714285713,3749.66,3347.9107142857138,1.12,6,1,60,D4,1,1
53584779.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,333.53,297.79464285714283,1994.35,1780.6696428571427,1.12,6,1,36,C1,1,3
53584998.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,312.86,279.3392857142857,1872.78,1672.1249999999998,1.12,6,0,36,A5,1,1
53594183.0,21975.0,19620.535714285714,21975.0,19620.535714285714,0.25780000000000003,655.09,584.9017857142857,3867.59,3453.205357142857,1.12,6,1,60,F5,1,3
53594193.0,29875.0,26674.10714285714,29875.0,26674.10714285714,686165.2,742.32,662.7857142857142,4397.52,3926.3571428571427,1.12,6,1,60,D3,1,3
53595238.0,17825.0,15915.17857142857,17825.0,15915.17857142857,686165.2,597.94,533.875,3562.51,3180.8125,1.12,6,1,36,C2,1,4
53604545.0,3550.0,3169.642857142857,3550.0,3169.642857142857,0.1561,124.13,110.83035714285712,741.7,662.2321428571429,1.12,6,1,36,D1,0,2
53614452.0,18000.0,16071.42857142857,18000.0,16071.42857142857,686165.2,573.83,512.3482142857142,3433.81,3065.9017857142853,1.12,6,1,36,B2,1,1
53614580.0,12000.0,10714.285714285714,12000.0,10714.285714285714,686165.2,268.7,239.91071428571425,1395.26,1245.767857142857,1.12,6,0,60,C1,0,2
53614610.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,217.38,194.0892857142857,1298.17,1159.080357142857,1.12,6,1,60,B4,1,0
53624609.0,6000.0,5357.142857142857,6000.0,5357.142857142857,686165.2,183.19,163.56249999999997,1097.06,979.517857142857,1.12,6,1,36,A2,1,1
53624617.0,14000.0,12499.999999999998,14000.0,12499.999999999998,686165.2,285.08,254.53571428571425,1704.12,1521.535714285714,1.12,6,1,60,B1,0,2
53624877.0,13000.0,11607.142857142857,13000.0,11607.142857142857,0.1999,344.35,307.4553571428571,2051.66,1831.8392857142853,1.12,6,1,60,E4,1,1
53624879.0,18000.0,16071.42857142857,18000.0,16071.42857142857,0.1333,412.61,368.40178571428567,2449.0,2186.6071428571427,1.12,6,1,60,C3,1,0
53634393.0,20000.0,18099.547511312223,20000.0,18099.547511312223,686165.2,667.06,603.6742081447965,3975.05,3597.3303167420822,1.1049999999999998,0,1,36,C1,1,2
53634489.0,34000.0,30357.142857142855,34000.0,30357.142857142855,0.19190000000000002,1249.58,1115.6964285714284,7461.23,6661.812499999999,1.12,6,1,36,E3,1,3
53634769.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,322.63,288.06249999999994,1964.57,1754.0803571428569,1.12,6,1,36,B3,1,1
53634783.0,20000.0,17699.11504424779,20000.0,17699.11504424779,0.1655,492.23,435.6017699115045,2442.76,2161.7345132743367,1.13,8,1,60,D2,0,4
53654622.0,24000.0,21428.571428571428,24000.0,21428.571428571428,0.1333,812.48,725.4285714285713,4931.57,4403.187499999999,1.12,6,1,36,C3,0,3
53654668.0,26200.0,23392.85714285714,26200.0,23392.85714285714,0.1333,600.57,536.2232142857143,3564.61,3182.6875,1.12,6,1,60,C3,1,3
53654826.0,28000.0,24999.999999999996,28000.0,24999.999999999996,686165.2,843.22,752.875,5051.04,4509.857142857142,1.12,6,0,36,A1,1,4
53654902.0,21000.0,18750.0,21000.0,18750.0,686165.2,427.62,381.8035714285714,2556.18,2282.303571428571,1.12,6,1,60,B5,1,1
53664751.0,28000.0,24999.999999999996,28000.0,24999.999999999996,686165.2,854.87,763.2767857142857,5119.51,4570.991071428572,1.12,6,1,36,A2,1,1
53674271.0,12000.0,10714.285714285714,12000.0,10714.285714285714,686165.2,369.93,330.29464285714283,2214.99,1977.6696428571424,1.12,6,1,36,A3,1,2
53674372.0,68616520.0,61264749.99999999,25000.0,22321.42857142857,0.1399,581.58,519.2678571428571,3601.27,3215.4196428571427,1.12,6,1,60,C4,1,1
53674375.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,223.92,199.9285714285714,1336.69,1193.4732142857142,1.12,6,1,60,C1,1,1
53674430.0,7600.0,6785.714285714285,7600.0,6785.714285714285,686165.2,248.78,222.12499999999997,1504.28,1343.1071428571427,1.12,6,1,36,B5,0,4
53674925.0,18000.0,16071.42857142857,1000.0,892.8571428571428,686165.2,565.56,504.9642857142856,3385.18,3022.482142857142,1.12,6,1,36,B1,1,1
53684182.0,10000.0,8928.571428571428,10000.0,8928.571428571428,0.1855,256.94,229.41071428571425,760.51,679.0267857142857,1.12,6,0,60,E2,1,3
53684222.0,7000.0,6249.999999999999,7000.0,6249.999999999999,686165.2,223.16,199.24999999999997,1335.39,1192.3125,1.12,6,1,36,B2,1,2
53684665.0,11000.0,9821.42857142857,11000.0,9821.42857142857,686165.2,233.67,208.63392857142853,1395.92,1246.357142857143,1.12,6,1,60,B3,1,4
53684666.0,8000.0,7142.857142857142,8000.0,7142.857142857142,686165.2,68616520.0,61264749.99999999,1462.73,1306.0089285714284,1.12,6,1,36,A2,1,2
53684770.0,30000.0,26785.714285714283,30000.0,26785.714285714283,686165.2,956.37,853.9017857142857,5819.43,5195.919642857142,1.12,6,0,36,B2,1,1
53734436.0,35000.0,31249.999999999996,35000.0,31249.999999999996,686165.2,1167.36,1042.285714285714,6980.26,6232.375,1.12,6,1,36,C1,1,2
53744263.0,4550.0,4062.4999999999995,4550.0,4062.4999999999995,686165.2,162.2,144.82142857142856,836.77,747.1160714285713,1.12,6,1,36,D3,1,1
53744450.0,35000.0,31674.208144796386,35000.0,31674.208144796386,0.1465,1207.3,1092.5791855203622,6221.65,5630.452488687783,1.1049999999999998,0,1,36,C5,1,4
53744563.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,318.79,284.63392857142856,1907.65,1703.2589285714284,1.12,6,1,36,B5,0,3
53744591.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,327.34,292.2678571428571,1957.93,1748.1517857142856,1.12,6,1,36,B4,1,4
53754266.0,2000.0,1785.7142857142856,2000.0,1785.7142857142856,0.1699,71.3,63.66071428571428,2068.59,1846.955357142857,1.12,6,1,36,D3,0,2
53754344.0,28000.0,24999.999999999996,28000.0,24999.999999999996,686165.2,583.55,521.0267857142857,3487.04,3113.428571428571,1.12,6,1,60,B2,1,4
53754353.0,10000.0,8928.571428571428,10000.0,8928.571428571428,0.24989999999999998,293.46,262.0178571428571,852.61,761.2589285714286,1.12,6,0,60,F4,1,1
53754366.0,4500.0,4017.8571428571427,4500.0,4017.8571428571427,686165.2,150.96,134.78571428571428,902.59,805.8839285714286,1.12,6,1,36,C5,0,1
53754407.0,15000.0,13392.857142857141,15000.0,13392.857142857141,686165.2,462.41,412.8660714285714,2762.98,2466.9464285714284,1.12,6,1,60,A3,0,2
53754602.0,7500.0,6696.428571428571,7500.0,6696.428571428571,686165.2,228.99,204.45535714285714,1381.94,1233.875,1.12,6,1,36,A2,1,4
53764138.0,4000.0,3571.428571428571,1000.0,892.8571428571428,0.1465,137.98,123.19642857142856,818.1,730.4464285714286,1.12,6,1,36,C5,1,1
53764770.0,25300.0,22589.285714285714,25300.0,22589.285714285714,0.1999,670.16,598.3571428571428,3964.77,3539.9732142857138,1.12,6,1,60,E4,1,2
53784341.0,5600.0,4999.999999999999,5600.0,4999.999999999999,686165.2,68616520.0,61264749.99999999,1077.8,962.3214285714284,1.12,6,1,36,B3,1,2
53794671.0,18000.0,16071.42857142857,18000.0,16071.42857142857,686165.2,406.71,363.1339285714285,2445.05,2183.080357142857,1.12,6,0,60,C2,1,2
53794947.0,20000.0,17857.142857142855,20000.0,17857.142857142855,686165.2,619.93,553.5089285714284,3767.97,3364.258928571428,1.12,6,1,36,A4,1,1
53795223.0,35000.0,31249.999999999996,35000.0,31249.999999999996,686165.2,783.7,699.7321428571428,4678.3,4177.053571428572,1.12,6,1,60,C1,1,3
53795712.0,9000.0,8035.714285714285,9000.0,8035.714285714285,686165.2,274.78,245.33928571428567,1645.56,1469.2499999999998,1.12,6,1,36,A2,0,1
53796392.0,5000.0,4464.285714285714,5000.0,4464.285714285714,686165.2,156.43,139.66964285714286,934.2,834.1071428571428,1.12,6,1,36,A5,0,3
53804333.0,7000.0,6249.999999999999,7000.0,6249.999999999999,686165.2,219.94,196.37499999999997,1316.46,1175.4107142857142,1.12,6,1,60,B1,0,1
53804813.0,15500.0,13839.285714285714,15500.0,13839.285714285714,0.1561,373.73,333.6875,2215.5,1978.1249999999998,1.12,6,0,60,D1,1,2
53834482.0,18000.0,16071.42857142857,18000.0,16071.42857142857,0.19190000000000002,468.82,418.58928571428567,2793.73,2494.4017857142853,1.12,6,1,60,E3,1,4
53834883.0,21100.0,18839.285714285714,21100.0,18839.285714285714,686165.2,476.75,425.66964285714283,2830.75,2527.455357142857,1.12,6,1,60,C2,1,3
53844268.0,15000.0,13392.857142857141,15000.0,13392.857142857141,686165.2,500.3,446.69642857142856,15883.88,14182.035714285712,1.12,6,1,36,C1,1,4
53844331.0,20000.0,17857.142857142855,20000.0,17857.142857142855,686165.2,628.39,561.0624999999999,68616520.0,61264749.99999999,1.12,6,1,36,B1,1,2
53844619.0,10000.0,9049.773755656111,10000.0,9049.773755656111,686165.2,322.63,291.9728506787331,1930.23,1746.8144796380095,1.1049999999999998,0,1,36,B3,0,1
53844753.0,20000.0,17857.142857142855,20000.0,17857.142857142855,0.1561,699.3,624.3749999999999,4161.11,3715.276785714285,1.12,6,1,36,D5,1,2
53844906.0,68616520.0,61264749.99999999,16000.0,14285.714285714284,0.1333,541.65,483.6160714285714,3226.2,2880.5357142857138,1.12,6,1,36,C3,0,3
53874144.0,6000.0,5357.142857142857,6000.0,5357.142857142857,686165.2,200.12,178.67857142857142,1196.62,1068.410714285714,1.12,6,0,36,C1,1,2
53874794.0,14275.0,12745.535714285714,14275.0,12745.535714285714,0.17859999999999998,361.41,322.6875,2140.13,1910.830357142857,1.12,6,1,60,D5,1,0
53894739.0,1500.0,1339.2857142857142,1500.0,1339.2857142857142,686165.2,50.03,44.669642857142854,68616520.0,61264749.99999999,1.12,6,1,36,C1,1,2
53914180.0,5000.0,4464.285714285714,5000.0,4464.285714285714,0.1333,169.27,151.13392857142856,842.65,752.3660714285713,1.12,6,1,36,C3,0,2
53914604.0,12000.0,10714.285714285714,12000.0,10714.285714285714,686165.2,369.93,330.29464285714283,2214.99,1977.6696428571424,1.12,6,1,60,A3,1,4
53924244.0,11000.0,9821.42857142857,11000.0,9821.42857142857,686165.2,239.12,213.49999999999997,1428.0,1274.9999999999998,1.12,6,1,60,B4,1,4
53924397.0,20000.0,17857.142857142855,20000.0,17857.142857142855,686165.2,506.35,452.0982142857143,20640.39,18428.91964285714,1.12,6,1,60,D5,1,3
53924609.0,6400.0,5714.285714285714,6400.0,5714.285714285714,686165.2,206.48,184.35714285714283,1028.85,918.6160714285712,1.12,6,1,36,B3,1,2
53934548.0,3000.0,2678.5714285714284,3000.0,2678.5714285714284,686165.2,100.06,89.33928571428571,512.53,457.6160714285714,1.12,6,1,36,C1,1,2
53964227.0,16800.0,14999.999999999998,16800.0,14999.999999999998,686165.2,527.85,471.29464285714283,3159.47,2820.955357142857,1.12,6,1,60,B1,0,2
53964361.0,11000.0,9821.42857142857,11000.0,9821.42857142857,686165.2,360.08,321.49999999999994,2147.05,1917.0089285714284,1.12,6,1,36,B4,0,1
53964723.0,35000.0,30973.45132743363,35000.0,30973.45132743363,686165.2,790.82,699.8407079646018,35647.65,31546.592920353985,1.13,8,1,60,C2,1,4
53974424.0,16000.0,14285.714285714284,16000.0,14285.714285714284,686165.2,481.84,430.21428571428567,68616520.0,61264749.99999999,1.12,6,1,36,A1,0,2
53984510.0,20000.0,17857.142857142855,1000.0,892.8571428571428,686165.2,616.54,550.4821428571428,3683.93,3289.2232142857138,1.12,6,1,36,A3,1,4
53995275.0,14000.0,12499.999999999998,14000.0,12499.999999999998,0.1333,320.92,286.5357142857143,1904.78,1700.6964285714284,1.12,6,1,60,C3,0,1
53995745.0,2000.0,1785.7142857142856,2000.0,1785.7142857142856,686165.2,63.76,56.92857142857142,1583.37,1413.723214285714,1.12,6,1,60,B2,1,3
54017636.0,21600.0,19285.714285714283,21600.0,19285.714285714283,686165.2,439.84,392.71428571428567,3329.22,2972.517857142857,1.12,6,1,60,B1,1,3
54027541.0,15000.0,13392.857142857141,15000.0,13392.857142857141,686165.2,464.95,415.1339285714285,2777.6,2479.9999999999995,1.12,6,1,36,A4,1,2
54027837.0,11400.0,10178.571428571428,11400.0,10178.571428571428,686165.2,255.27,227.91964285714283,1326.94,1184.767857142857,1.12,6,1,60,C1,1,4
54028198.0,10000.0,8928.571428571428,10000.0,8928.571428571428,0.1999,264.89,236.50892857142853,1567.13,1399.2232142857142,1.12,6,1,60,E4,1,4
54028725.0,8000.0,7142.857142857142,8000.0,7142.857142857142,686165.2,266.83,238.2410714285714,1592.53,1421.9017857142856,1.12,6,1,36,C1,0,4
54037229.0,9000.0,8035.714285714285,9000.0,8035.714285714285,686165.2,281.58,251.41071428571425,1681.59,1501.4196428571427,1.12,6,0,36,A5,1,3
54037318.0,12000.0,10714.285714285714,12000.0,10714.285714285714,686165.2,244.36,218.17857142857142,1455.25,1299.330357142857,1.12,6,0,60,B1,1,2
54037333.0,12000.0,10714.285714285714,12000.0,10714.285714285714,686165.2,68616520.0,61264749.99999999,2309.58,2062.1249999999995,1.12,6,1,36,B3,0,4
54037403.0,6500.0,5803.571428571428,6500.0,5803.571428571428,0.1399,222.13,198.3303571428571,1322.68,1180.9642857142856,1.12,6,1,36,C4,1,2
54047304.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,309.97,276.75892857142856,10182.02,9091.089285714284,1.12,6,1,36,A4,1,1
54047706.0,8000.0,7142.857142857142,8000.0,7142.857142857142,0.1399,273.39,244.09821428571425,1398.03,1248.2410714285713,1.12,6,1,36,C4,1,1
54057196.0,21600.0,19285.714285714283,21600.0,19285.714285714283,686165.2,450.17,401.9375,22381.33981,19983.339116071427,1.12,6,1,60,B2,1,1
54057500.0,6000.0,5357.142857142857,6000.0,5357.142857142857,686165.2,187.72,167.60714285714283,1121.06,1000.9464285714284,1.12,6,1,36,A5,0,1
54057948.0,34000.0,30357.142857142855,34000.0,30357.142857142855,686165.2,68616520.0,61264749.99999999,6708.24,5989.499999999999,1.12,6,1,36,B5,1,1
54067149.0,13200.0,11785.714285714284,13200.0,11785.714285714284,0.1561,461.54,412.08928571428567,2757.79,2462.3124999999995,1.12,6,1,36,D1,0,1
54077759.0,18000.0,16071.42857142857,18000.0,16071.42857142857,686165.2,366.53,327.2589285714285,1824.47,1628.9910714285713,1.12,6,1,60,B1,0,4
54078246.0,3000.0,2678.5714285714284,3000.0,2678.5714285714284,686165.2,100.64,89.85714285714285,3115.46,2781.660714285714,1.12,6,1,36,C2,0,3
54078648.0,13000.0,11607.142857142857,13000.0,11607.142857142857,686165.2,436.09,389.3660714285714,2598.21,2319.830357142857,1.12,6,1,36,C5,1,2
54079411.0,68616520.0,61264749.99999999,8000.0,7142.857142857142,686165.2,258.1,230.44642857142858,1281.62,1144.3035714285713,1.12,6,1,36,B3,0,3
54087203.0,5000.0,4464.285714285714,1000.0,892.8571428571428,686165.2,156.43,139.66964285714286,934.2,834.1071428571428,1.12,6,1,36,A5,0,1
54097316.0,3000.0,2678.5714285714284,3000.0,2678.5714285714284,0.1757,107.82,96.26785714285712,643.99,574.9910714285713,1.12,6,1,60,D4,1,4
54098173.0,21000.0,18750.0,21000.0,18750.0,686165.2,456.49,407.5803571428571,2359.38,2106.589285714286,1.12,6,1,60,B4,1,4
54098729.0,19200.0,17142.85714285714,19200.0,17142.85714285714,686165.2,600.69,536.3303571428571,3595.72,3210.4642857142853,1.12,6,0,36,A5,0,1
54099397.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,301.15,268.8839285714285,1780.3,1589.5535714285713,1.12,6,1,36,A1,0,2
54100569.0,18000.0,16071.42857142857,18000.0,16071.42857142857,686165.2,580.73,518.5089285714286,3474.39,3102.133928571428,1.12,6,1,36,B3,0,0
54100770.0,10100.0,9017.857142857141,1000.0,892.8571428571428,0.1655,357.84,319.49999999999994,2128.47,1900.4196428571424,1.12,6,1,36,D2,1,1
54101211.0,4200.0,3749.9999999999995,4200.0,3749.9999999999995,0.1399,143.53,128.1517857142857,714.39,637.8482142857142,1.12,6,1,60,C4,0,2
54101448.0,12250.0,10937.499999999998,12250.0,10937.499999999998,0.1655,434.01,387.5089285714285,2508.31,2239.5624999999995,1.12,6,1,36,D2,1,3
54107388.0,28450.0,25401.78571428571,28450.0,25401.78571428571,686165.2,881.84,787.3571428571428,5279.57,4713.901785714285,1.12,6,1,36,A5,1,4
54107522.0,24000.0,21719.457013574665,24000.0,21719.457013574665,0.1333,550.14,497.86425339366525,3283.07,2971.104072398191,1.1049999999999998,0,1,60,C3,1,4
54117847.0,10000.0,8928.571428571428,10000.0,8928.571428571428,686165.2,318.79,284.63392857142856,1902.55,1698.7053571428569,1.12,6,1,36,B2,1,1
54127639.0,15000.0,13392.857142857141,15000.0,13392.857142857141,0.1757,377.41,336.9732142857143,2235.18,1995.6964285714282,1.12,6,1,60,D4,0,2
54128392.0,25000.0,22321.42857142857,25000.0,22321.42857142857,0.1855,642.34,573.5178571428571,3802.51,3395.098214285714,1.12,6,1,60,E2,1,1
54137785.0,17000.0,15178.571428571428,17000.0,15178.571428571428,686165.2,548.47,489.7053571428571,3271.95,2921.383928571428,1.12,6,1,36,B3,1,3
54137977.0,8000.0,7142.857142857142,8000.0,7142.857142857142,686165.2,247.97,221.4017857142857,1484.59,1325.5267857142856,1.12,6,1,36,A4,1,2
54138099.0,16800.0,14999.999999999998,16800.0,14999.999999999998,0.21989999999999998,463.91,414.2053571428571,2742.41,2448.580357142857,1.12,6,1,60,F1,1,2
54147112.0,12000.0,10714.285714285714,12000.0,10714.285714285714,686165.2,375.43,335.2053571428571,2247.32,2006.5357142857142,1.12,6,1,36,A5,0,1
54147356.0,24000.0,21428.571428571428,24000.0,21428.571428571428,686165.2,765.1,683.125,4578.37,4087.830357142857,1.12,6,1,36,B2,1,4
54157277.0,19200.0,17142.85714285714,19200.0,17142.85714285714,686165.2,586.2,523.3928571428571,3510.54,3134.4107142857138,1.12,6,1,36,A2,1,4
54157341.0,24000.0,21428.571428571428,24000.0,21428.571428571428,686165.2,750.86,670.4107142857142,4484.12,4003.678571428571,1.12,6,1,36,A5,1,4
54157703.0,68616520.0,61264749.99999999,5500.0,4910.714285714285,686165.2,172.81,154.29464285714283,1034.36,923.5357142857141,1.12,6,1,36,B1,1,2
54158285.0,4500.0,4017.8571428571427,4500.0,4017.8571428571427,686165.2,150.96,134.78571428571428,899.42,803.0535714285713,1.12,6,1,36,C2,0,3
54159150.0,30000.0,26785.714285714283,30000.0,26785.714285714283,686165.2,1006.35,898.5267857142857,6165.0,5504.464285714285,1.12,6,1,60,C2,1,3
54168132.0,19000.0,16964.285714285714,19000.0,16964.285714285714,686165.2,386.9,345.4464285714285,2312.77,2064.973214285714,1.12,6,1,60,B1,0,3
54177123.0,35000.0,31249.999999999996,35000.0,31249.999999999996,686165.2,760.82,679.3035714285714,4522.18,4037.660714285714,1.12,6,1,60,B4,1,4
